clientId,packetId,length,direction,iat,entropy,timestamp,clientProtocolVersion
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8879375,0.1788780294210538,1753691622300,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,27,8,INCOMING,8993917,0.17883132926169715,1753691622309,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9004125,0.1788305883302244,1753691622318,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8945292,0.1788301305599829,1753691622327,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,29,25,INCOMING,8987125,0.17881427698654498,1753691622335,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8865416,0.17881523389784554,1753691622344,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8443875,0.17880997501141105,1753691622353,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8679917,0.17881462803571424,1753691622362,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9336458,0.17883144869618828,1753691622371,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,63,20,OUTGOING,9092834,0.17884391459203372,1753691622380,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8687333,0.1788216518068479,1753691622389,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,9128333,0.17881321910137862,1753691622398,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8831084,0.17875768118751453,1753691622407,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9090625,0.17883560662891515,1753691622416,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9123875,0.178820137822958,1753691622425,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8909791,0.17882246334352547,1753691622433,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8395500,0.17889668134420977,1753691622442,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8703042,0.17882487617644588,1753691622450,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,15238583,0.1788240749201395,1753691622466,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,31529667,0.1788273437610261,1753691622497,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8595292,0.17882575997536376,1753691622507,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9493291,0.17882884494322843,1753691622516,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,31637167,0.17881398865709805,1753691622547,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8443875,0.17882211780678983,1753691622556,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8863250,0.17882034641336772,1753691622565,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,115,1141,OUTGOING,32901458,0.17881919215389708,1753691622597,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8736417,0.17883980914841136,1753691622606,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8973125,0.17883941390210517,1753691622615,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,32073333,0.17882548621066538,1753691622648,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,9228000,0.17881691609445496,1753691622656,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8975334,0.17883127586454906,1753691622666,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8899666,0.1788437199542872,1753691622674,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8866834,0.17883561154334893,1753691622683,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9086000,0.17883083468901093,1753691622692,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8471791,0.17881574210672196,1753691622701,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8872250,0.17880821433024083,1753691622709,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8645084,0.17882329122027502,1753691622718,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8583333,0.17883782545607715,1753691622727,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8698833,0.17883752758470617,1753691622735,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8873042,0.1788342368040832,1753691622744,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8754375,0.17883500760843307,1753691622753,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9934333,0.17883554362419377,1753691622763,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,34109500,0.17882078010919764,1753691622797,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8803542,0.17881188924687486,1753691622806,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8780542,0.17882280923677768,1753691622815,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8557416,0.17883923993061085,1753691622823,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8544667,0.17883555925454908,1753691622831,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,15273208,0.1788144692740358,1753691622847,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8531500,0.17880593220660895,1753691622856,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8999334,0.17875418958107026,1753691622865,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8919208,0.17876596585097232,1753691622874,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8710250,0.17883764858694456,1753691622882,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9019625,0.17883777991770933,1753691622891,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8931333,0.17882345094696125,1753691622900,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8813042,0.17882741748217326,1753691622909,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9140042,0.17884517925451707,1753691622918,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9027333,0.17883292736697368,1753691622927,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,20220083,0.17883321408209188,1753691622948,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,15229542,0.1788315208178645,1753691622965,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,34656583,0.17883272081004525,1753691622998,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9582542,0.1788337076605488,1753691623009,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,106,17,OUTGOING,40189292,0.17879503476768835,1753691623047,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8940750,0.17878454232006416,1753691623056,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8576083,0.17879482073375788,1753691623065,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8895792,0.17880493259231878,1753691623073,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8724500,0.17883765634793383,1753691623082,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,14998500,0.17884458076046578,1753691623097,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,115,1141,OUTGOING,49931041,0.17884002308486446,1753691623147,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,49986875,0.1788300652452819,1753691623197,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8884917,0.17883173374776043,1753691623206,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8876042,0.17884866620961018,1753691623215,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8826375,0.17884194617991325,1753691623224,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8693416,0.17884054275051603,1753691623233,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9266167,0.17884054275051603,1753691623241,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8521750,0.17884054275051603,1753691623250,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,29,25,INCOMING,18345208,0.17880552909429923,1753691623269,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8958667,0.17880303039754913,1753691623278,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,19848208,0.17881695910717652,1753691623298,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9266125,0.178813057713673,1753691623307,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8669250,0.17880902266318266,1753691623315,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,31845750,0.1787869442462521,1753691623347,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8517500,0.1787806322614628,1753691623356,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9301709,0.17874194520973605,1753691623366,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9341791,0.17879618757082216,1753691623374,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8978375,0.17879227174606238,1753691623383,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,60,1,INCOMING,11124875,0.17877827570313867,1753691623394,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,55,7,INCOMING,8361750,0.17878415375685308,1753691623403,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8565250,0.1787830901558835,1753691623412,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9144334,0.17885128619777224,1753691623420,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8747291,0.17881068251783971,1753691623429,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,1,52,OUTGOING,18579750,0.1788633939507064,1753691623448,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,92,9,OUTGOING,8857834,0.17885798107278578,1753691623457,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,76,2,OUTGOING,8727250,0.17887388515183958,1753691623465,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8509000,0.1788779846227923,1753691623474,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8652291,0.17887408813364447,1753691623483,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,14870959,0.17888162968848942,1753691623498,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9033500,0.17882953707224739,1753691623507,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8969916,0.17882739926319516,1753691623516,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,31951750,0.17881251573427118,1753691623547,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8484250,0.1788144840678065,1753691623556,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9178750,0.17881051145976734,1753691623565,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,60,1,INCOMING,13849375,0.1788037729605918,1753691623579,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,55,7,INCOMING,8563084,0.178799683240385,1753691623587,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,1,52,OUTGOING,9995166,0.1788598358044052,1753691623598,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,92,9,OUTGOING,9073542,0.1788604919234675,1753691623606,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,76,2,OUTGOING,8419125,0.17887681785870205,1753691623615,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8851917,0.17888247162017282,1753691623624,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9214250,0.17882553136155993,1753691623633,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9125041,0.17881979167001869,1753691623642,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8854292,0.1788048605068539,1753691623651,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,9090125,0.17879828703606299,1753691623660,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8908417,0.17881351538713872,1753691623669,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8374041,0.17883267874392678,1753691623677,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8603209,0.17882722697949943,1753691623686,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8426250,0.17882011364124198,1753691623694,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,115,1141,OUTGOING,8577500,0.17881941786022543,1753691623703,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8765583,0.17879951274290537,1753691623712,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8769333,0.17879057450256808,1753691623720,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8541292,0.17880477948968446,1753691623729,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8581042,0.17881072048451252,1753691623737,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8647333,0.1788096180390604,1753691623746,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8522958,0.17881378374295417,1753691623755,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,60,1,INCOMING,8592875,0.1788093533804632,1753691623763,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,55,7,INCOMING,8483959,0.1788013655518557,1753691623772,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8763291,0.17880687478606375,1753691623780,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8496125,0.17879972088801238,1753691623789,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,1,52,OUTGOING,8704750,0.1788542144272507,1753691623798,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,92,9,OUTGOING,8542292,0.17885294983643132,1753691623806,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,76,2,OUTGOING,8545292,0.17886004450649817,1753691623815,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8742791,0.1788640720565637,1753691623824,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8805250,0.17886106186096257,1753691623832,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8624542,0.1788485812983235,1753691623841,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8821333,0.1788360645778557,1753691623850,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8854917,0.17894549306018162,1753691623859,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8882042,0.17890751285449233,1753691623868,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9087583,0.17881815198965223,1753691623877,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9373458,0.1788054842262309,1753691623886,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8976375,0.17880405578807446,1753691623895,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,9207584,0.1787829930720096,1753691623904,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8692375,0.17877948812837466,1753691623913,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9125416,0.17872853045264298,1753691623922,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8890375,0.17873872690539186,1753691623931,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8923459,0.17881372753639563,1753691623940,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8556250,0.17880493948058418,1753691623948,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8547833,0.17880239952017243,1753691623957,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8711375,0.17881367854106728,1753691623966,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,60,1,INCOMING,8693708,0.1788144798754359,1753691623975,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,55,7,INCOMING,9099625,0.17880397818009428,1753691623984,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9157625,0.17880366475385975,1753691623993,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9027334,0.17880295962257936,1753691624002,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8562083,0.1788047961987115,1753691624010,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8846833,0.17890379368155446,1753691624019,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8861542,0.17891198390941115,1753691624028,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,1,52,OUTGOING,9011750,0.17887978001651061,1753691624037,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,92,9,OUTGOING,8664208,0.1788631739531598,1753691624046,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,76,2,OUTGOING,9182625,0.1788671452969482,1753691624055,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8882667,0.1788707595968398,1753691624064,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8500333,0.17881446549252974,1753691624072,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,106,17,OUTGOING,8603542,0.17878547125385824,1753691624081,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8988417,0.17880279783649822,1753691624090,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,9399541,0.17880901175838865,1753691624099,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8815750,0.17881726354407598,1753691624108,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8648500,0.17885033405607856,1753691624117,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9103334,0.17880683483407153,1753691624126,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,60,1,INCOMING,8768958,0.1788025331339984,1753691624135,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,55,7,INCOMING,8943875,0.17879450036031266,1753691624144,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8880333,0.17879432256158112,1753691624153,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9256750,0.17879361026263244,1753691624162,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8819125,0.17879731154122702,1753691624171,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,9240125,0.17880943172683525,1753691624180,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9105834,0.1788957336630388,1753691624189,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8760958,0.17889411864119384,1753691624197,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,60,1,INCOMING,8562333,0.17889078998616217,1753691624206,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,55,7,INCOMING,8670209,0.17888078218575273,1753691624215,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8684000,0.17887648869781128,1753691624223,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,1,52,OUTGOING,8564625,0.17894303514857768,1753691624232,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,92,9,OUTGOING,8935166,0.17892916578055232,1753691624241,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,76,2,OUTGOING,9030584,0.17893807445673804,1753691624250,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8818666,0.1789426578850033,1753691624259,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8754500,0.1789293130212619,1753691624267,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8620709,0.1788504997875156,1753691624277,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9210750,0.17880646834555844,1753691624286,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,115,1140,OUTGOING,9192250,0.17881365358364726,1753691624295,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,1,52,OUTGOING,8883375,0.17888103858725662,1753691624304,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,92,9,OUTGOING,8849708,0.17887263105143986,1753691624312,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,76,2,OUTGOING,8746000,0.17887281454421355,1753691624321,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,9111417,0.17887700623461192,1753691624331,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,29,25,INCOMING,9184125,0.1788555114261867,1753691624340,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8897250,0.17885484282695513,1753691624348,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8773541,0.17885358720393663,1753691624357,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8685792,0.17885959776514931,1753691624366,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9018250,0.17882250002398084,1753691624374,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8483958,0.17880390048444214,1753691624384,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,9202584,0.1787902160611189,1753691624392,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,92,9,OUTGOING,8662708,0.17880261316355409,1753691624401,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,70,2,OUTGOING,8620625,0.1788074636496576,1753691624410,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8662375,0.178811842986427,1753691624418,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8631708,0.17874756703449682,1753691624427,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8722959,0.17874814733588262,1753691624436,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9212125,0.1789085080942128,1753691624445,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8407583,0.17889886542154987,1753691624454,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8937917,0.1788974540747281,1753691624463,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9017041,0.1789000002337701,1753691624471,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8203834,0.17881027597780075,1753691624480,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8912458,0.17881160529561116,1753691624488,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8910875,0.1788149616554746,1753691624498,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9292250,0.17882018397460434,1753691624507,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8916583,0.17881939488039822,1753691624516,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,31688042,0.17881757749904645,1753691624547,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8723917,0.17881233729490295,1753691624556,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8839500,0.17890208396001236,1753691624565,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8698500,0.1789131028515863,1753691624574,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8981666,0.1789085514668748,1753691624583,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,14805292,0.17890686030635602,1753691624597,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8992042,0.17891061979778353,1753691624606,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8564416,0.17891101766723877,1753691624615,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8739292,0.1789057245633376,1753691624624,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,23662417,0.17889073660893828,1753691624648,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,9175333,0.17888167118407172,1753691624657,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9201375,0.17889797584388942,1753691624665,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8337333,0.17882292952269335,1753691624674,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8405125,0.1788205294730406,1753691624682,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8301667,0.17881452699675485,1753691624691,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,8859167,0.17879919238850625,1753691624700,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,9253083,0.17879255988875273,1753691624709,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,9311917,0.1788067542133983,1753691624718,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8944333,0.17882301026770758,1753691624727,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8627083,0.17882616657489983,1753691624735,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,8554875,0.17881828671880423,1753691624744,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,31,58,OUTGOING,8888625,0.17881904202568777,1753691624753,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,12,0,INCOMING,9063167,0.17881539804258492,1753691624762,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,115,1139,OUTGOING,35312417,0.17881148012189005,1753691624798,772
05bf52c6-7bb0-4f13-8951-0e1fd803df35,94,7,OUTGOING,9644750,0.1787756496946113,1753691624807,772
